episode,reward,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38
826,2.3117387074187423,-0.821413516998291,-1.200981616973877,0.6877610683441162,-0.9215525388717651,0.7199010848999023,-0.3725760877132416,0.9640566110610962,-0.7417458295822144,-0.8932636380195618,1.0275182723999023,-0.5302358269691467,0.004386894404888153,0.0412119529137304,0.15619675452392312,0.006040079928615093,0.22609622783010783,0.20911033948979507,-0.01812940957514218,0.08091306635188944,-0.07905346695348824,0.1574842610910355,0.3283282114235718,0.45888029455678836,0.18309091816094494,0.0646666328403792,0.2738394091131442,-0.09753609484937371,0.13008933060582006,0.2593637124392173,-0.27592692672764607,0.12900607243347958,0.2931844526946961,-0.3594422095735764,0.03537738912479491,0.11849201735040997,-0.12312875961251493,0.4711583887024383,-0.07996230569301897,-0.0176090720024157,0.23300131671580088,-0.0007028968911789447,-0.3329564126322011,-0.06058690042168268,0.12398529972800074,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8260000000000006
827,2.4812071880936997,-0.5906200408935547,-1.645838737487793,0.6331733465194702,-0.57659912109375,0.8676509261131287,-0.4589208960533142,0.6191805005073547,0.3117135763168335,-1.1335035562515259,0.13277682662010193,0.14724072813987732,-0.17893272638320923,0.03538856907158863,0.15734857096618526,0.005450865750242054,0.21497230045601445,0.22203518070064898,-0.11560266019740206,0.09726604522692757,-0.09084883412312257,0.1949012298498401,0.20609075850116065,0.47752285913438774,0.027664824485419827,0.10896083233703634,0.26383015551368094,-0.07722778895379456,0.11141830265323353,0.22897136451383368,-0.22881071101762473,0.1937862546113645,0.3353991677123717,-0.34452169244997316,0.1549806218806655,0.08009935184925758,-0.30233116973272833,0.4441621208281792,-0.18512145650889458,0.07045185852563138,0.6054614218824893,-0.06729094572997049,-0.42621227762950153,-0.044948204818275245,0.07220261280722441,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8270000000000006
828,2.5181778260539023,0.09760227799415588,-1.0896470546722412,0.14945194125175476,-0.5730020999908447,1.4131135940551758,0.17974123358726501,0.8036178350448608,-0.41081103682518005,-1.0964137315750122,0.9735229015350342,0.11381586641073227,0.6984772086143494,0.03374189614213536,0.15877843064773436,0.004715277806186625,0.2126078646407636,0.1775583845134824,-0.0008179607887980238,0.08538848267005869,-0.09633458369585296,0.2202550709691342,0.13887789831696393,0.45049685504839293,-0.20047016369552587,0.14644570805448462,0.21461668523167254,-0.04010153611559613,0.2186643728114266,0.20560211572121445,-0.15317439397810154,0.20318104146604035,-0.0419846996995744,-0.3154716576571175,0.2406727626340902,0.07303402187060767,-0.010472907228259757,0.40448452695448417,-0.21048644692421198,0.10004635790063493,0.15452991393997967,-0.1370192308365762,-0.3989565029754453,-0.06467769638700646,-0.21738111765178408,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,0.1716759142708999,-0.3485424771702926,0.8280000000000006
829,2.5769553320861944,-0.4065724015235901,-0.6771916747093201,0.45276838541030884,-0.5438831448554993,1.0462884902954102,0.4116005301475525,0.2594711482524872,0.44803425669670105,-1.0258581638336182,0.5255887508392334,0.6970440745353699,-0.21826989948749542,0.03180883906429861,0.16095431143925734,0.0035869246850687344,0.21431207113713924,0.18039102707431848,-0.04781121052377876,0.06688461526365415,-0.09543195374936128,0.2436623581595563,0.16808238966412092,0.3891801244215762,-0.3584729261590846,0.18191935592417985,0.21852932496289867,0.0020252830177130603,0.2415839256157382,0.19466975126986502,-0.04472063483242928,0.18848490056732928,-0.05807779768854038,-0.27278058733925437,0.35266461174482044,0.0694256094407079,-0.05680485160187281,0.36705956910275195,-0.19876882970333848,0.12554358771747903,0.12533371325828183,-0.2008086653818253,-0.3623388591320645,-0.06552687131715826,0.11550478104531053,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8290000000000006
830,2.6379665250416897,-0.8583033084869385,-0.34424713253974915,-0.25900357961654663,0.03899174928665161,1.1873860359191895,0.01696934551000595,0.5008804202079773,0.04981015622615814,-1.0611357688903809,0.9865074753761292,0.4931934177875519,-0.00039124488830566406,0.025646478701315593,0.1647039231233558,0.001617121649615137,0.22573887925223549,0.16990129292342818,-0.10176798831619792,0.04505652491188211,-0.09319143349357667,0.2658021476954945,0.13718442096873598,0.30157216291951255,-0.4733443585465883,0.218804978877648,0.2245531246068026,0.04853357194377004,0.27154681978771095,0.19762451311397136,0.058494453929620265,0.18113394689818657,-0.01915672486397386,-0.2202934572498764,0.3975493656024333,0.07487070919004246,0.07233256935374395,0.33015595584042906,-0.1973056806823662,0.1479842353089145,0.11406590872898523,-0.24944456582918317,-0.23942922541489098,-0.06548197094333377,-0.07953430721039816,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8300000000000006
831,2.622930707868993,-0.7634183168411255,-0.41694557666778564,-0.42778390645980835,-0.5758395195007324,1.0570669174194336,-0.42995139956474304,0.11836466193199158,0.3919529914855957,-1.0380769968032837,0.9909856915473938,1.057040810585022,0.391874223947525,0.015868177189350307,0.16848352529638733,-0.00040089706364491046,0.2323599672450834,0.15453536776063792,-0.16529157267439856,0.01838330709577481,-0.08817541636220629,0.2756172404158857,0.024365409496554625,0.19677597626927867,-0.5374041881948313,0.2534301388257373,0.20129477046024197,0.10128783192601867,0.3074004672876855,0.21168643944140603,0.13510254380527445,0.16800812578150218,-0.08111557922151776,-0.16133607387004012,0.4458961995648955,0.09054566382157804,0.09208435450101929,0.2923480097314632,-0.20637230207078355,0.1690652615755693,0.10842782686982311,-0.2821217016151651,-0.1641726883248277,-0.08101360685471017,-0.12913697081565653,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8310000000000006
832,2.6444885130413858,-0.5921249985694885,0.03479769080877304,-1.037536859512329,-0.5898791551589966,0.5674068927764893,-0.03459630161523819,0.16652899980545044,0.27796006202697754,-0.8672871589660645,1.0463672876358032,0.8217055797576904,0.3499882221221924,0.001732683836262195,0.17170759522986012,-0.0021480844627249254,0.24436230441059723,0.14006877715956137,-0.23549750016576773,-0.014009802870189193,-0.0807079252403216,0.27199367616226616,-0.054988630854736875,0.07694924070644578,-0.6154269763948985,0.2847559577932818,0.18346405781558123,0.16096465683339745,0.34566336692762994,0.23587236516146096,0.21421873729129415,0.13076550186205887,-0.23343936086589218,-0.0992192978352849,0.4535597875179946,0.11719584570792468,0.1818924152698342,0.2515490493825023,-0.23783319663449565,0.18817429493198065,0.10248999927362198,-0.29373845169848206,-0.012443896075073749,-0.08064272356842132,0.06941010346084844,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8320000000000006
833,2.555865543196035,-0.35616475343704224,0.5487250089645386,-1.4027934074401855,-0.5173184275627136,0.026378989219665527,-0.526393473148346,-0.13433760404586792,-0.20429584383964539,-1.0128941535949707,0.8055037260055542,0.35629361867904663,-0.08407999575138092,-0.01156643273023987,0.1735426806091541,-0.0031530426398147376,0.23466257804686153,0.10973151719967832,0.03568818627391606,-0.04216661184464865,-0.07341500167672825,0.2573618701817151,-0.13779789618440832,-0.03753886283790845,-0.38951627089423935,0.3115119883813949,0.1421144039575324,0.21613387177323795,0.12721982563150955,0.26589096561121356,0.23600603951171573,0.08196397588718331,-0.15951005495575063,-0.037760306463743384,0.42765301375806286,0.15222580767478364,0.164696584591073,0.20641633558072792,-0.27081684233337794,0.2044956541871075,0.03950256062158913,-0.27677765009707417,0.25984932823426127,-0.05248736111550473,0.22554669983140094,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8330000000000006
834,2.410854486075573,-0.6560140252113342,0.48642104864120483,-1.640285849571228,0.21966099739074707,-1.0238144397735596,-0.5033047795295715,-1.0340163707733154,-0.2629198431968689,-0.9709545373916626,0.8299600481987,0.7262694239616394,-0.34781569242477417,-0.005758136863803203,0.1716044605864502,-0.0020917664258380524,0.23565888813897448,0.08891982054431112,0.11029238087692236,-0.04163258742656683,-0.07235037860442695,0.2303277654884037,-0.21405030323011606,-0.09651594755950037,-0.23417651340100837,0.32141046892373487,0.014284961467691284,0.2192645607683493,-0.0393357323511512,0.29235828432908595,0.18223752141965202,0.02761787040417627,-0.3087537335872191,0.013821134692867663,0.34175400716916643,0.17850443206185368,0.12051181930253016,0.15109624098546628,-0.3122980067821576,0.20967296679641087,0.008609779062264518,-0.23216284148447286,0.2559066290924698,-0.02335827265232785,0.17464087556080313,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8340000000000006
835,2.262250305257305,-0.7369992733001709,0.9559137225151062,-1.309638261795044,0.3610157370567322,-0.9781779050827026,-0.47751155495643616,-1.0760893821716309,0.40714871883392334,-0.8473269939422607,0.5240129232406616,0.7110272645950317,-0.08640097081661224,0.00030737306465374134,0.16404362431439798,0.001966320043425488,0.2583781586148907,0.0627402252352581,0.10071200067825498,-0.04054923052890869,-0.07531255039426972,0.1874858052035525,-0.33892113915607563,-0.12933102264889168,-0.11888014016035056,0.3073074216850942,-0.13852500805032628,0.2202107432021206,0.035849728452635336,0.2935211577535522,-0.17515871250896295,-0.031770986486571576,-0.10103530773792736,0.0397672062410701,0.09796456255162485,0.19726274018814555,0.0899363353524193,0.08540285497613753,-0.3763100906513103,0.21043321070826715,-0.013878564261723703,-0.19006342027665618,0.2406079231673287,3.5577552242164136e-05,0.1312962450558718,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8350000000000006
836,2.368703206615103,-0.2600649893283844,1.1044305562973022,-1.2932798862457275,-0.08790608495473862,-0.04032982885837555,-0.8866404294967651,-1.052502155303955,-0.34382307529449463,-0.5680692195892334,0.2266409993171692,0.54046630859375,-0.03404345363378525,0.0060788111618679495,0.1508103826547995,0.008755831301702365,0.28237015881815647,0.052599215300796275,0.09909627894956463,-0.041032503120633355,-0.08240643525347474,0.12655724690883816,-0.45906820124753006,-0.13027823169317004,0.052812675893797525,0.27012032434678657,-0.2657696088867303,0.235971905593052,0.11976263100039891,0.2406635484114238,-0.47460839696587326,-0.030657398290315843,0.03914192560916253,0.033016289229749744,-0.1263123975744293,0.22607012515758446,0.20407275497368538,0.008568957453564197,-0.4371363439645168,0.2043511576313865,-0.055415059159166426,-0.15007227651247934,0.23076715290887131,0.0180390197203035,0.09805615733696758,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8360000000000006
837,2.565327382609553,0.1286848783493042,0.5200436115264893,-0.710808515548706,-0.08090446144342422,0.33744746446609497,-0.9527350068092346,0.06314058601856232,-0.12013319134712219,-0.21179044246673584,0.2188190221786499,0.5636860132217407,-0.009946109727025032,0.011672067450755262,0.13466082767044066,0.016506468302699556,0.2954413268165868,0.06010086438874802,0.09101254459858957,-0.04201010060005147,-0.08773218822354265,0.054028871279141355,-0.5204342817825465,-0.09942281600814389,0.2031380242718249,0.21628803126346546,-0.35903201090020836,0.2482367429416754,0.055382411408168894,0.17791431373025476,-0.4983930425799608,-0.01909014229037203,0.07440867955437477,0.00039250182117076503,-0.3019421156239149,0.2522562599131579,0.1157761335318838,-0.07333010212757637,-0.41995855403088567,0.18407478616915401,-0.13411088258644777,-0.11157618559709528,0.22095950693484848,0.0325626635466588,0.07878770985553361,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8370000000000006
838,2.4287725722868005,0.5529184341430664,-0.4525820016860962,-0.878817081451416,-0.4887831509113312,1.4604902267456055,-0.34533578157424927,0.6047035455703735,-0.8019479513168335,0.5952264070510864,-0.0966685488820076,0.6679337024688721,0.032460007816553116,0.016344382441604608,0.11720348414762832,0.024229876064164175,0.29605160152457605,0.03154926587193626,0.07526249073641882,-0.04232521955023132,-0.09241009690745489,-0.022493641467631463,-0.5229026452497493,-0.0469879639446319,0.2782928938697821,0.1504100461137132,-0.41380329641350494,0.25287403340076015,0.017221658286480652,0.11397074950080778,-0.4968167489494475,-0.0035761280453702167,0.11493954343909782,-0.04171672714935626,-0.3000731590741853,0.2716364118872814,0.10014336996703031,-0.14859896335881875,-0.39303482823571995,0.15505866318148404,-0.18824185603367374,-0.07338358243379463,0.22467367634957486,0.04275210411801019,0.046509223650631065,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8380000000000006
839,2.5199804144624407,0.5677247047424316,-0.024785742163658142,-0.6318650841712952,0.036833032965660095,1.451349139213562,-0.49647343158721924,0.538314700126648,-0.8374134302139282,0.6718989610671997,-0.009667597711086273,1.0573776960372925,0.02925102412700653,0.019546984903770492,0.10168951814946678,0.030528198406385258,0.2797056862125225,0.01746601926253119,0.04871280272859096,-0.041183562686858494,-0.09351278213663457,-0.09201365418273635,-0.44339008681961484,-0.00048532855667037493,0.18773459631555997,0.07794500382079549,-0.44447541650678907,0.23600278502253555,-0.14794739029656456,0.06249688716321321,-0.3405822600708551,0.00738469072600785,0.035858293959752985,-0.07110046876187058,-0.15402940778348068,0.2717315664742618,-0.07234363768447875,-0.21374272238855288,-0.3234167716506068,0.11845614870869936,-0.22196831666037747,-0.033815111622816585,0.23561734610203636,0.048513608514195145,0.01970016801032177,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8390000000000006
840,2.5714439972184238,0.8580262660980225,0.045218586921691895,-0.6546633243560791,-0.20302951335906982,1.735325574874878,-0.28945040702819824,0.25019562244415283,-0.14060963690280914,0.5310282111167908,-0.02729516476392746,1.2404394149780273,-0.033956967294216156,0.02074410800471515,0.09005953600553088,0.034903870786489634,0.271221501438674,0.01635827307637695,0.016138549362643265,-0.037304205230725064,-0.09056999860139034,-0.14748750529648963,-0.3388806767926894,0.037136744104984534,0.17135114802111587,0.003450011944591257,-0.44568833908316785,0.20325039685220148,-0.18632508752173751,0.028147659809283517,-0.22441429107127722,0.01657417754609551,0.04586026780447079,-0.08058898740966042,-0.012907143835626064,0.2431393531458266,-0.2389414190172975,-0.26651705004749654,-0.25945758594138457,0.07692714647668064,-0.24516733440671137,0.009210781726572635,0.2613145164705709,0.050748012276663965,-0.003338230561906933,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8400000000000006
841,2.6469334737540837,0.6320372819900513,-0.5055321455001831,-0.519824743270874,0.08029676973819733,1.5049935579299927,-0.4889303743839264,0.23662957549095154,0.4580426514148712,0.5701308846473694,0.23801422119140625,1.0443012714385986,0.5607924461364746,0.019762311871333278,0.08283249018037679,0.03747444382392277,0.26954820744903474,0.018978360611815535,-0.017653542685494652,-0.03069238487789928,-0.08506210410678028,-0.18354026414374836,-0.1904341103083973,0.07389214299647479,0.175318853832949,-0.07111081811312803,-0.4458034574400296,0.15922950825439305,-0.2619378185869315,0.00692493319661247,-0.13323207217327396,0.025453311631144893,0.05466065762768594,-0.07404823326807866,0.08706433869178429,0.20330899118979043,-0.2461124252721797,-0.30838212815742455,-0.20437531585124494,0.032379204406802586,-0.2589851503254268,0.05733859714224211,0.2937895278161392,0.04894994407104178,-0.032150793606748655,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8410000000000006
842,2.6982614381572665,-0.006060466170310974,-0.6304870843887329,-0.3464777171611786,0.30362892150878906,1.262516736984253,-0.6367794275283813,-0.3501986265182495,-0.5805404186248779,0.9586543440818787,0.18740957975387573,0.8178474307060242,0.21225692331790924,0.016543759263422,0.08019083307869945,0.03838575998213229,0.2643952780511236,0.025117061775927013,-0.05415941447873064,-0.02142290274047671,-0.07710859697401448,-0.19944269208829543,-0.06042102572313964,0.10193935078350692,0.10411760728968367,-0.14517762714245597,-0.4410814749593595,0.10817020769982523,-0.27566617541413324,-0.0028314451408457887,-0.04389656712768016,0.036204468573897766,0.060491643812564944,-0.05359256202901341,0.1878840159198192,0.17549115122011258,-0.1275682230466108,-0.34044399949359927,-0.1537222617956172,-0.01348990234406422,-0.26227543416510896,0.11044583250395272,0.32081749646699187,0.042355981320464524,-0.06608112632869736,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8420000000000006
843,2.691712030838298,0.045207202434539795,-0.5189977288246155,-0.3020772337913513,0.14792457222938538,1.5011374950408936,-0.6635034680366516,-0.3532255291938782,0.5223605036735535,0.8442561626434326,0.5980072021484375,0.7886513471603394,0.2661072313785553,0.010396630571150802,0.08085518091157382,0.03815796414896958,0.25562162856419585,0.050250672115877366,-0.1016558074610239,-0.009830950314232879,-0.06493034611992045,-0.2058375833489721,-0.035778076435399035,0.1125102346927588,0.01166771831604733,-0.22001564589423558,-0.4511136510623514,0.05976057199149264,-0.24618951687029697,-0.002946629011067581,0.02303468106279888,0.04697092876013633,0.05573165117418375,-0.027922842094983184,0.18705368340154443,0.13972048839084455,-0.27424179457753795,-0.364446360388577,-0.11447849440775738,-0.05985032791899149,-0.26555019743735864,0.16545980531476673,0.3227678023748351,0.031788199894264145,-0.08645071702411634,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8430000000000006
844,2.621230764573466,0.16926680505275726,-0.2930057942867279,-0.18865294754505157,0.36294111609458923,1.3565070629119873,-0.8277322053909302,-0.22078679502010345,0.7495251893997192,1.3289633989334106,0.7494770884513855,1.1873648166656494,0.5612403154373169,0.0014308524746568358,0.0843833279225193,0.036932382718886624,0.2473038149016025,0.06566498989193478,-0.14666488822007465,0.0035340337156484092,-0.048371503680301985,-0.20668965942083747,0.009839480778642483,0.10614143842577649,-0.06414364287378702,-0.29566283410699656,-0.4526626904878003,0.015409581636891089,-0.22787094696440693,0.005932041069896561,0.08955886934489518,0.05635092987231395,0.0547901741627731,-0.001626547939848822,0.19572706105444826,0.10664682321601683,-0.16245873374460443,-0.3816099468212186,-0.08010417427446313,-0.10585528823483735,-0.2624002103525462,0.2212800735649725,0.3293893932258527,0.017149244624691758,-0.11719044477377966,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8440000000000006
845,2.3511424045313714,0.047491319477558136,-0.5761670470237732,0.3453379273414612,0.23727454245090485,1.2972521781921387,-1.189974308013916,-0.40705734491348267,0.2371741384267807,1.3234905004501343,0.9154464602470398,0.8606932163238525,0.4861994981765747,-0.010472626339123473,0.09149127394152033,0.034381069387464325,0.2394285446854469,0.0861799497414866,-0.19031968111504827,0.018135381731173773,-0.02851493618667641,-0.1983369121656096,0.08220588204648592,0.0882930018947371,-0.10851266968220111,-0.36973535023845755,-0.4365502204871439,-0.01968970873561255,-0.15761298958865103,0.024102860872953838,0.16675157608161467,0.06674752470995877,0.058738484868325294,0.0285442996714614,0.23510673865124376,0.09850422417356271,0.008071249691685876,-0.39260488399882604,-0.04723401903989095,-0.1509776128075881,-0.25442633406546517,0.278778526039582,0.34056105455173863,-0.0026510066789751183,-0.15403505820863217,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8450000000000006
846,2.0752545343124846,0.25353527069091797,-0.35746875405311584,1.312732458114624,-1.5149348974227905,1.6431703567504883,-1.4263889789581299,0.16957198083400726,0.878035306930542,1.5792288780212402,-0.5550913214683533,-0.16341355443000793,0.2879752516746521,-0.009588830200321396,0.0986133992419933,0.03171433064553567,0.22122831174430593,0.23373758869677042,0.11290495020475402,0.01607834627816993,-0.029915643708199553,-0.1900171834067804,0.1264179515889461,0.07872513061813684,-0.02357860586069838,-0.4233694194961399,0.06979109658579805,-0.024105270467492893,0.012235868642348807,0.04822963618251538,0.2585184811781559,0.0635096688889794,-0.021541557007721753,-0.002400487360450939,-0.18792535864314033,0.12017915363857741,0.15205492487923566,-0.3940796076991757,0.04743935514963206,-0.15919717227946623,0.10983024648387331,0.3377156371529599,0.3911500576440516,-0.031628135076296464,-0.25187287935005437,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,0.2572228803167308,0.1716759142708999,0.2194090290465463,0.8460000000000006
847,2.441177477625424,0.474033385515213,0.15575963258743286,0.7488745450973511,-0.8643953800201416,1.2007850408554077,-0.566931962966919,0.13683141767978668,0.5685058832168579,1.0321500301361084,0.15801343321800232,-0.7146316766738892,0.4213120937347412,-0.005053097313354884,0.11152803044549854,0.02659549926453023,0.21205446894516924,0.22629214260507435,0.09544140648891049,0.013714302464158522,-0.03925689012039519,-0.16597977753921597,0.14782321884799088,0.0689596962472264,-0.05720022113892199,-0.3930146573858555,0.3479061978435696,-0.05254751967157191,-0.23391791097369666,0.08991466090227193,0.3085437709453594,0.06011316205099378,0.006709677364915417,-0.02506659472687243,-0.17466963898416193,0.14652129802341426,0.088964190577889,-0.371497712097392,0.1537661602320264,-0.1648421287884842,-0.13900195112492636,0.40289606679240597,0.3593855946743926,-0.06940928150957269,-0.2039843890455291,-0.23793352248073835,-0.5118807149481038,0.13732435752337205,0.2572228803167308,0.1716759142708999,0.2194090290465463,0.8470000000000006
848,2.374214767211065,1.0160870552062988,0.574628472328186,1.1302026510238647,-0.8627359867095947,0.7305965423583984,-0.6904093623161316,-0.009591162204742432,0.4094000458717346,1.070390224456787,0.03711335361003876,-0.670456051826477,-0.28313878178596497,0.006751375640798625,0.11546258860986026,0.024963073148163088,0.1683381873936464,0.1846971611866161,0.21409051728172326,0.020117829425950317,-0.040166471264449596,-0.15821086950658061,0.046646449963204245,0.06538018402476548,-0.0043009733037996465,-0.34997946527044566,0.24497523825578066,-0.07631432166930624,-0.10060689695963383,0.11526460651144224,0.1873524570440454,0.049351211516217186,-0.06806865764782763,-0.0618398219268272,-0.27557181839907796,0.15404559604120938,0.02421317593813116,-0.3390753429004176,0.2031986398569787,-0.17734525180113428,-0.04522515994945342,0.38992788006157075,-0.12914698645715708,-0.0669503758779814,0.11577748258332918,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,0.1716759142708999,0.2194090290465463,0.8480000000000006
849,2.372288493584535,0.3044053018093109,0.7358691692352295,1.1489524841308594,-0.9896130561828613,0.5771692991256714,-0.567950963973999,-0.5178927183151245,0.4642893970012665,0.990818202495575,0.708606481552124,-0.3876039385795593,0.059376683086156845,0.01798825331842694,0.11975401511789152,0.023143628645152743,0.16106679299658563,0.1803874467139097,0.1640492446854697,0.025861971646702776,-0.04144056441666485,-0.1375828986289678,0.1944372314544495,0.07612665806291427,0.07746568807953885,-0.30660530132571284,0.27277885063397156,-0.09598720626859163,-0.10105916901948596,0.1434595041475401,0.23023944584758238,0.03684661337059678,-0.04671231939403924,-0.09697938866802905,-0.23495536539034784,0.1601443936945113,0.031055392564851368,-0.28851218866699824,0.31131291425120033,-0.18369323163683401,-0.04360055602186131,0.3590593626287544,-0.21282417129751896,-0.06611629041772144,-0.07716931352807986,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,0.2194090290465463,0.8490000000000006
850,2.339764597685416,0.4268936514854431,1.0186861753463745,1.0893751382827759,-0.7008901238441467,0.3882015645503998,-0.1914503574371338,-0.6893104314804077,0.9633595943450928,1.1445690393447876,0.24296386539936066,-0.2761508822441101,0.43584442138671875,0.027063383315031202,0.12519054561788984,0.020780263479284515,0.1499958496590384,0.18113857167902414,0.1421540142449368,0.03163827468501927,-0.043047481640852474,-0.1055130715379241,0.22958892557629337,0.10738145901355717,0.18811694000015386,-0.26129027209505146,0.2739260939813083,-0.11327581865550446,-0.07967362732119411,0.17363792893479174,0.22970575939949456,0.028260754488000202,-0.03125650725599569,-0.12937377618721907,-0.2284790640117347,0.16523517977417032,0.017854683984425565,-0.2190094624433733,0.4103578680719166,-0.1606951927802136,0.2153688562432446,0.31690328099193654,-0.2695160593593291,-0.07476046467248577,-0.06136503829667969,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8500000000000006
851,2.4365513713281164,0.8370333909988403,0.0022289901971817017,1.0934391021728516,-0.5691595077514648,0.03462091088294983,0.06687058508396149,-0.41721415519714355,1.1700847148895264,1.0004913806915283,0.2126888632774353,-0.3281989097595215,0.18452033400535583,0.034770536847706396,0.13059431443387914,0.018366026124435924,0.14451045625117767,0.1929213645410977,0.11979942928662234,0.03884052311737787,-0.04639888386075569,-0.06690728813212442,0.28167861105341047,0.1683683682907275,0.351480697271771,-0.21545544600958863,0.27906547368651063,-0.12733533435377134,-0.06534660374325933,0.20111997634824483,0.19260782960122003,0.02697432096193992,0.022795701219569503,-0.16206917387242908,-0.23429720127631948,0.16716006144391016,-0.004289990118463793,-0.12962345364360453,0.5208290298103951,-0.12116372756736198,0.2047859063089045,0.26708042395234655,-0.30797546908833606,-0.0604521993002092,0.17210873581893857,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8510000000000006
852,2.4939200998771347,0.7767892479896545,0.48768335580825806,1.0846037864685059,-1.0662566423416138,0.1772400438785553,0.26919642090797424,-0.6244372129440308,0.7835861444473267,0.7594522833824158,0.2174583226442337,-0.1600388139486313,-0.2606160044670105,0.04082210836051196,0.13621260453980336,0.01578708507680497,0.1411011158832243,0.18142886961087856,0.09619318451930943,0.04640049214566173,-0.05088199416237651,-0.014187461301797304,0.4015413852169159,0.24173639019712423,0.3503920430524906,-0.16885654407934045,0.2813448916970991,-0.13718174198946817,-0.03562414096731594,0.22499782552085426,0.1728164513956132,0.032489107198937384,0.038574136360117896,-0.1943812545784904,-0.22918892676365965,0.16739890416009354,-0.007908220973792901,-0.019012546923177467,0.6347437942807209,-0.08968831535604496,0.13786274866012485,0.2088119796523048,-0.3649267472049506,-0.02805014864359977,0.22284918437058468,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8520000000000006
853,2.6069957643754673,0.024689406156539917,0.485760897397995,1.0354790687561035,-0.6294575929641724,-0.3522752821445465,-0.1221148669719696,-0.5606429576873779,1.0534566640853882,0.6804683208465576,0.8652418851852417,-0.1311202198266983,0.05039361119270325,0.045728718059810505,0.14159936129713196,0.013248124522341349,0.14585932348261885,0.17334375170872868,0.07748480767752447,0.054534549615033144,-0.05680328800716299,0.0562537763894287,0.5263500301717495,0.32444605621363926,0.42117232934174875,-0.12211905718874319,0.28347777607305136,-0.14137557499414408,-0.004604818938461769,0.24803624760814597,0.17720748749114543,0.04465747756014757,0.08212295401426847,-0.22760256181940886,-0.24040701437904738,0.16600801686447225,-0.01919932213859677,0.10861431879860625,0.7117586448707554,-0.07872608534372909,-0.00181975952443545,0.14356539977100463,-0.3929343410520491,-0.013913756013749745,-0.001536048664630705,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8530000000000006
